20	173
20	174
20	182
20	184
20	189
20	196
20	203
20	207
20	213
20	214
20	216
20	218
20	228
20	231
20	237
20	241
20	247
20	249
20	240
20	263
20	269
20	283
20	290
20	351
20	68
20	86
20	14
20	44
20	242
20	253
20	343
21	13
21	18
21	19
21	31
21	36
21	38
21	43
21	45
21	64
21	65
21	92
21	97
21	99
21	102
21	104
21	117
21	119
21	129
21	143
21	156
21	164
21	98
21	161
21	168
21	173
21	174
21	182
21	184
21	185
21	189
21	197
21	203
21	206
21	207
21	211
21	213
21	214
21	216
21	218
21	228
21	237
21	241
21	240
21	263
21	290
21	310
21	332
21	253
21	239
21	257
21	314
21	297
22	13
22	18
22	19
22	31
22	36
22	38
22	43
22	45
22	63
22	64
22	65
22	92
22	97
22	99
22	102
22	104
22	117
22	119
22	129
22	143
22	156
22	164
22	168
22	173
22	174
22	182
22	189
22	197
22	203
22	207
22	211
22	213
22	214
22	216
22	218
22	228
22	237
22	241
22	240
22	263
22	290
22	332
22	239
22	257
22	314
22	206
22	253
23	34
23	35
23	36
23	38
23	40
23	43
23	44
23	51
23	70
23	72
23	89
23	90
23	91
23	92
23	99
23	102
23	103
23	104
23	117
23	130
23	137
23	156
23	157
23	164
23	21
23	29
23	114
23	168
23	173
23	174
23	180
23	182
23	188
23	202
23	203
23	207
23	213
23	214
23	216
23	218
23	228
23	237
23	241
23	251
23	242
23	231
23	240
23	254
23	255
23	256
23	259
23	263
23	289
23	290
23	305
23	50
23	184
23	317
23	342
23	20
24	34
24	35
24	36
24	38
24	40
24	43
24	44
24	51
24	63
24	70
24	72
24	89
24	90
24	91
24	92
24	99
24	102
24	103
24	104
24	117
24	130
24	137
24	156
24	157
24	164
24	29
24	114
24	168
24	173
24	174
24	182
24	188
24	202
24	203
24	207
24	213
24	214
24	216
24	218
24	237
24	241
24	231
24	240
24	254
24	255
24	256
24	259
24	263
24	289
24	290
24	242
24	317
24	180
24	20
25	5
25	6
25	25
25	34
25	36
25	38
25	45
25	57
25	66
25	69
25	84
25	85
25	86
25	87
25	92
25	97
25	98
25	99
25	102
25	104
25	115
25	117
25	129
25	130
25	148
25	156
25	164
25	21
25	39
25	113
25	9
25	29
25	70
25	111
25	173
25	174
25	182
25	189
25	192
25	197
25	203
25	205
25	207
25	213
25	214
25	216
25	218
25	223
25	231
25	237
25	240
25	91
25	249
25	263
25	264
25	280
25	290
25	351
25	68
25	270
25	282
25	324
25	343
26	5
26	6
26	25
26	34
26	36
26	38
26	45
26	63
26	66
26	69
26	84
26	85
26	86
26	87
26	92
26	99
26	102
26	104
26	115
26	117
26	129
26	130
26	148
26	156
26	164
26	9
26	29
26	39
26	70
26	98
26	111
26	168
26	173
26	174
26	182
26	189
26	192
26	197
26	203
26	205
26	207
26	213
26	214
26	216
26	218
26	223
26	231
26	237
26	240
26	91
26	113
26	249
26	263
26	264
26	280
26	290
26	351
26	68
26	270
26	282
26	324
26	343
27	10
27	14
27	15
27	28
27	34
27	36
27	38
27	40
27	66
27	69
27	70
27	89
27	90
27	91
27	92
27	99
27	102
27	104
27	117
27	129
27	130
27	154
27	156
27	157
27	163
27	164
27	29
27	68
27	111
27	168
27	173
27	174
27	175
27	182
27	189
27	197
27	201
27	203
27	205
27	207
27	210
27	213
27	214
27	216
27	218
27	219
27	223
27	229
27	231
27	237
27	241
27	249
27	232
27	263
27	264
27	280
27	290
27	306
27	317
27	328
27	332
27	282
27	162
27	341
27	222
27	343
28	10
28	14
28	15
28	28
28	34
28	36
28	38
28	40
28	63
28	66
28	69
28	70
28	89
28	90
28	91
28	92
28	99
28	102
28	104
28	117
28	129
28	130
28	154
28	156
28	157
28	163
28	164
28	29
28	111
28	168
28	173
28	174
28	182
28	189
28	197
28	201
28	203
28	205
28	207
28	210
28	213
28	214
28	216
28	218
28	223
28	231
28	237
28	241
28	249
28	263
28	264
28	280
28	290
28	317
28	328
28	332
28	68
28	229
28	306
28	282
28	162
28	219
28	222
28	343
29	10
29	24
29	33
29	34
29	36
29	38
29	39
29	40
29	44
29	45
29	59
29	85
29	87
29	92
29	99
29	102
29	104
29	115
29	117
29	130
29	154
29	156
29	164
29	29
29	48
29	50
29	68
29	111
29	116
29	168
29	173
29	174
29	182
29	189
29	197
29	203
29	204
29	207
29	213
29	214
29	216
29	218
29	231
29	237
29	240
29	241
29	251
29	15
29	58
29	70
29	91
29	188
29	242
29	249
29	260
29	263
29	270
29	290
29	332
29	351
29	352
29	228
29	305
29	162
29	342
30	10
30	24
30	32
30	33
30	34
30	36
30	38
30	39
30	40
30	44
30	45
30	55
30	58
30	59
30	61
30	85
30	87
30	92
30	99
30	102
30	104
30	115
30	117
30	130
30	154
30	156
30	164
30	29
30	70
30	111
30	168
30	173
30	174
30	182
30	189
30	197
30	203
30	207
30	213
30	214
30	216
30	218
30	231
30	237
30	240
30	241
30	249
30	15
30	91
30	188
30	242
30	260
30	263
30	270
30	290
30	332
30	351
30	352
30	68
30	305
30	162
31	5
31	6
31	10
31	25
31	32
31	33
31	34
31	36
31	38
31	39
31	40
31	55
31	57
31	58
31	59
31	61
31	63
31	66
31	68
31	69
31	70
31	85
31	87
31	89
31	90
31	92
31	99
31	102
31	104
31	115
31	117
31	126
31	130
31	156
31	157
31	164
31	24
31	7
31	8
31	9
31	29
31	46
31	111
31	168
31	173
31	174
31	182
31	189
31	196
31	197
31	201
31	203
31	207
31	210
31	213
31	214
31	216
31	218
31	223
31	231
31	237
31	240
31	241
31	247
31	249
31	53
31	15
31	91
31	188
31	259
31	263
31	264
31	269
31	280
31	290
31	317
31	332
31	351
31	352
31	276
31	200
31	253
31	270
31	162
31	250
32	24
32	30
32	31
32	32
32	33
32	34
32	36
32	38
32	40
32	43
32	59
32	85
32	87
32	92
32	99
32	102
32	104
32	115
32	116
32	117
32	130
32	156
32	164
32	29
32	48
32	50
32	68
32	93
32	111
32	133
32	168
32	173
32	174
32	182
32	189
32	197
32	203
32	207
32	213
32	214
32	216
32	218
32	231
32	237
32	240
32	241
32	251
32	15
32	58
32	64
32	70
32	91
32	188
32	249
32	260
32	263
32	270
32	290
32	351
32	352
32	162
32	342
33	24
33	30
33	31
33	32
33	33
33	34
33	36
33	38
33	40
33	43
33	55
33	58
33	59
33	61
33	85
33	87
33	92
33	99
33	102
33	104
33	115
33	116
33	117
33	130
33	156
33	164
33	29
33	70
33	111
33	168
33	173
33	174
33	182
33	189
33	197
33	203
33	207
33	213
33	214
33	216
33	218
33	231
33	237
33	240
33	241
33	249
33	15
33	64
33	91
33	188
33	260
33	263
33	270
33	290
33	351
33	352
33	68
33	162
34	5
34	6
34	25
34	30
34	32
34	33
34	34
34	36
34	37
34	38
34	40
34	55
34	57
34	58
34	59
34	61
34	63
34	66
34	68
34	69
34	70
34	85
34	87
34	89
34	90
34	92
34	99
34	102
34	104
34	115
34	117
34	126
34	130
34	156
34	157
34	164
34	24
34	7
34	8
34	9
34	29
34	46
34	111
34	168
34	173
34	174
34	182
34	189
34	196
34	197
34	201
34	203
34	207
34	210
34	213
34	214
34	216
34	218
34	223
34	231
34	237
34	240
34	241
34	247
34	249
34	53
34	15
34	64
34	91
34	116
34	188
34	259
34	263
34	264
34	269
34	280
34	290
34	317
34	351
34	352
34	224
34	200
34	253
34	270
34	276
34	162
34	250
35	1
35	3
35	5
35	25
35	34
35	36
35	38
35	45
35	47
35	55
35	58
35	59
35	61
35	66
35	68
35	69
35	70
35	76
35	85
35	86
35	87
35	92
35	94
35	99
35	100
35	102
35	104
35	107
35	111
35	113
35	115
35	117
35	118
35	126
35	130
35	148
35	149
35	156
35	161
35	164
35	7
35	8
35	9
35	29
35	138
35	171
35	173
35	174
35	182
35	189
35	192
35	197
35	203
35	205
35	207
35	213
35	214
35	216
35	218
35	223
35	227
35	231
35	236
35	237
35	240
35	241
35	244
35	247
35	53
35	91
35	219
35	263
35	264
35	266
35	280
35	289
35	290
35	309
35	322
35	347
35	351
35	352
35	135
35	249
35	278
35	196
35	270
35	271
35	282
35	283
35	324
35	340
35	215
35	272
35	277
35	304
35	343
36	3
36	5
36	25
36	34
36	36
36	38
36	47
36	55
36	58
36	59
36	61
36	63
36	66
36	68
36	69
36	70
36	76
36	85
36	86
36	87
36	92
36	94
36	99
36	100
36	102
36	104
36	107
36	115
36	117
36	118
36	126
36	130
36	148
36	149
36	156
36	161
36	164
36	7
36	8
36	9
36	29
36	111
36	138
36	171
36	173
36	174
36	182
36	189
36	192
36	197
36	203
36	205
36	207
36	213
36	214
36	216
36	218
36	223
36	231
36	236
36	237
36	240
36	241
36	244
36	247
36	53
36	91
36	113
36	219
36	263
36	264
36	280
36	289
36	290
36	347
36	351
36	352
36	135
36	249
36	278
36	196
36	270
36	271
36	282
36	283
36	324
36	340
36	215
36	272
36	277
36	304
36	343
37	34
37	36
37	38
37	39
37	46
37	52
37	53
37	83
37	91
37	92
37	98
37	99
37	102
37	104
37	109
37	115
37	117
37	126
37	129
37	130
37	156
37	164
37	29
37	50
37	95
37	173
37	174
37	175
37	180
37	182
37	185
37	203
37	207
37	213
37	214
37	216
37	218
37	219
37	231
37	237
37	241
37	244
37	257
37	261
37	263
37	286
37	288
37	290
37	315
37	336
37	326
37	220
37	272
37	343
38	34
38	36
38	38
38	39
38	46
38	52
38	63
38	91
38	92
38	98
38	99
38	102
38	104
38	115
38	117
38	126
38	129
38	130
38	156
38	164
38	29
38	83
38	109
38	173
38	174
38	182
38	203
38	207
38	213
38	214
38	216
38	218
38	219
38	231
38	237
38	241
38	53
38	263
38	290
38	315
38	76
38	138
38	244
38	261
38	347
38	180
38	257
38	220
38	272
38	343
38	286
39	1
39	3
39	5
39	25
39	34
39	36
39	38
39	47
39	50
39	55
39	58
39	59
39	61
39	66
39	68
39	69
39	70
39	76
39	85
39	86
39	87
39	92
39	94
39	99
39	100
39	102
39	104
39	111
39	115
39	117
39	126
39	130
39	148
39	149
39	156
39	161
39	164
39	7
39	8
39	9
39	29
39	138
39	171
39	173
39	174
39	182
39	189
39	192
39	197
39	203
39	205
39	207
39	213
39	214
39	216
39	218
39	223
39	237
39	240
39	241
39	244
39	247
39	53
39	91
39	113
39	219
39	263
39	264
39	280
39	289
39	290
39	304
39	351
39	352
39	278
39	196
39	270
39	282
39	283
39	340
39	215
39	220
39	272
39	277
39	343
40	3
40	5
40	25
40	34
40	36
40	38
40	47
40	50
40	55
40	58
40	59
40	61
40	63
40	66
40	68
40	69
40	70
40	76
40	85
40	86
40	87
40	92
40	94
40	99
40	100
40	102
40	104
40	111
40	115
40	117
40	126
40	130
40	148
40	149
40	156
40	161
40	164
40	7
40	8
40	9
40	29
40	138
40	171
40	173
40	174
40	182
40	189
40	192
40	197
40	203
40	205
40	207
40	213
40	214
40	216
40	218
40	223
40	237
40	240
40	241
40	244
40	247
40	53
40	91
40	113
40	219
40	263
40	264
40	280
40	289
40	290
40	351
40	352
40	278
40	196
40	270
40	282
40	283
40	340
40	215
40	220
40	272
40	277
40	304
40	343
41	13
41	17
41	18
41	36
41	38
41	44
41	48
41	72
41	92
41	99
41	102
41	104
41	109
41	114
41	117
41	129
41	141
41	156
41	164
41	16
41	98
41	168
41	173
41	174
41	182
41	185
41	197
41	202
41	203
41	207
41	211
41	212
41	213
41	214
41	216
41	218
41	228
41	237
41	241
41	188
41	240
41	247
41	259
41	263
41	269
41	289
41	290
41	305
41	310
41	314
41	332
41	19
41	95
41	239
41	253
41	257
41	162
42	13
42	17
42	18
42	36
42	38
42	44
42	48
42	63
42	72
42	92
42	99
42	102
42	103
42	104
42	109
42	114
42	117
42	129
42	141
42	156
42	164
42	168
42	173
42	174
42	182
42	197
42	202
42	203
42	207
42	211
42	212
42	213
42	214
42	216
42	218
42	237
42	241
42	188
42	240
42	247
42	259
42	263
42	269
42	289
42	290
42	305
42	310
42	314
42	332
42	19
42	239
42	253
42	257
42	162
43	14
43	15
43	36
43	38
43	51
43	71
43	72
43	76
43	77
43	78
43	79
43	80
43	92
43	99
43	102
43	104
43	115
43	117
43	156
43	164
43	75
43	148
43	173
43	174
43	175
43	182
43	188
43	202
43	203
43	204
43	207
43	213
43	214
43	216
43	218
43	230
43	235
43	236
43	237
43	241
43	263
43	275
43	290
43	331
43	321
43	298
43	267
44	14
44	15
44	36
44	38
44	51
44	71
44	72
44	76
44	77
44	78
44	79
44	80
44	92
44	99
44	102
44	104
44	115
44	117
44	156
44	164
44	148
44	173
44	174
44	182
44	188
44	202
44	203
44	207
44	213
44	214
44	216
44	218
44	230
44	236
44	237
44	241
44	263
44	290
44	331
44	235
44	267
45	14
45	15
45	34
45	36
45	38
45	51
45	63
45	72
45	76
45	77
45	78
45	79
45	80
45	92
45	99
45	102
45	104
45	115
45	117
45	156
45	164
45	71
45	148
45	173
45	174
45	182
45	188
45	202
45	203
45	207
45	213
45	214
45	216
45	218
45	230
45	237
45	241
45	263
45	290
45	312
45	331
45	235
45	219
45	267
46	10
46	14
46	15
46	34
46	36
46	38
46	72
46	74
46	76
46	78
46	91
46	92
46	99
46	102
46	104
46	115
46	117
46	130
46	141
46	147
46	156
46	163
46	164
46	60
46	68
46	77
46	103
46	113
46	148
46	168
46	173
46	174
46	175
46	182
46	188
46	202
46	203
46	206
46	207
46	210
46	213
46	214
46	216
46	218
46	228
46	230
46	237
46	241
46	249
46	263
46	290
46	312
46	331
46	332
46	232
46	280
46	235
46	282
46	81
46	97
46	73
46	267
47	10
47	14
47	15
47	34
47	36
47	38
47	63
47	72
47	74
47	76
47	78
47	91
47	92
47	99
47	102
47	104
47	115
47	117
47	130
47	141
47	147
47	156
47	163
47	164
47	77
47	148
47	168
47	173
47	174
47	182
47	188
47	202
47	203
47	207
47	210
47	213
47	214
47	216
47	218
47	230
47	237
47	241
47	249
47	263
47	290
47	312
47	331
47	332
47	68
47	206
47	280
47	235
47	282
47	81
47	113
47	267
48	33
48	36
48	38
48	50
48	60
48	72
48	76
48	77
48	78
48	79
48	92
48	94
48	99
48	102
48	104
48	115
48	117
48	141
48	149
48	156
48	164
48	48
48	93
48	148
48	103
48	129
48	168
48	173
48	174
48	182
48	188
48	193
48	202
48	203
48	207
48	213
48	214
48	216
48	218
48	226
48	230
48	237
48	241
48	263
48	285
48	290
48	324
48	97
48	234
48	305
48	81
49	13
49	18
49	33
49	36
49	38
49	50
49	60
49	63
49	72
49	76
49	77
49	78
49	79
49	92
49	94
49	99
49	100
49	102
49	104
49	115
49	117
49	129
49	141
49	149
49	156
49	164
49	48
49	93
49	148
49	16
49	168
49	173
49	174
49	182
49	188
49	193
49	202
49	203
49	207
49	213
49	214
49	216
49	218
49	230
49	237
49	241
49	263
49	285
49	290
49	318
49	332
49	305
49	324
49	239
49	314
49	81
50	10
50	28
50	34
50	36
50	38
50	45
50	89
50	90
50	91
50	92
50	99
50	102
50	104
50	117
50	156
50	157
50	163
50	164
50	15
50	103
50	168
50	173
50	174
50	182
50	185
50	188
50	189
50	203
50	207
50	213
50	214
50	216
50	218
50	222
50	228
50	237
50	241
50	246
50	249
50	251
50	253
50	263
50	290
50	317
50	332
50	154
50	201
50	310
50	179
50	29
50	262
51	10
51	28
51	34
51	36
51	38
51	45
51	63
51	89
51	90
51	91
51	92
51	99
51	102
51	104
51	117
51	156
51	157
51	163
51	164
51	15
51	168
51	173
51	174
51	182
51	188
51	189
51	203
51	207
51	213
51	214
51	216
51	218
51	222
51	237
51	241
51	249
51	161
51	263
51	290
51	317
51	328
51	332
51	154
51	201
51	310
51	253
52	6
52	10
52	34
52	36
52	38
52	44
52	45
52	55
52	61
52	85
52	87
52	92
52	99
52	102
52	103
52	104
52	117
52	129
52	130
52	154
52	156
52	163
52	164
52	29
52	95
52	111
52	133
52	138
52	168
52	171
52	173
52	174
52	180
52	182
52	185
52	189
52	192
52	196
52	197
52	203
52	204
52	207
52	213
52	214
52	216
52	218
52	231
52	237
52	241
52	244
52	247
52	15
52	91
52	148
52	240
52	252
52	259
52	263
52	269
52	274
52	289
52	290
52	332
52	351
52	352
52	175
52	316
52	253
52	282
52	39
52	304
52	343
53	6
53	10
53	34
53	36
53	38
53	44
53	45
53	55
53	61
53	63
53	85
53	87
53	92
53	99
53	102
53	103
53	104
53	117
53	129
53	130
53	154
53	156
53	163
53	164
53	29
53	46
53	111
53	138
53	168
53	171
53	173
53	174
53	182
53	185
53	189
53	192
53	196
53	197
53	203
53	207
53	213
53	214
53	216
53	218
53	231
53	237
53	241
53	244
53	247
53	15
53	91
53	148
53	240
53	252
53	259
53	263
53	269
53	289
53	290
53	332
53	351
53	352
53	180
53	253
53	282
53	304
53	343
54	5
54	6
54	10
54	25
54	34
54	36
54	38
54	39
54	50
54	55
54	56
54	57
54	58
54	59
54	61
54	66
54	68
54	69
54	70
54	91
54	92
54	93
54	99
54	102
54	104
54	117
54	129
54	130
54	154
54	156
54	164
54	8
54	29
54	60
54	94
54	95
54	103
54	113
54	127
54	148
54	173
54	174
54	182
54	189
54	193
54	196
54	203
54	207
54	213
54	214
54	216
54	218
54	223
54	231
54	237
54	240
54	244
54	248
54	249
54	250
54	238
54	258
54	263
54	264
54	280
54	287
54	290
54	291
54	332
54	346
54	347
54	352
54	109
54	133
54	281
54	324
54	227
54	272
55	5
55	6
55	10
55	25
55	34
55	36
55	38
55	39
55	50
55	55
55	56
55	57
55	58
55	59
55	61
55	63
55	66
55	68
55	69
55	70
55	91
55	92
55	93
55	99
55	102
55	104
55	117
55	129
55	130
55	154
55	156
55	164
55	8
55	29
55	103
55	127
55	148
55	173
55	174
55	182
55	189
55	196
55	203
55	207
55	210
55	213
55	214
55	216
55	218
55	223
55	231
55	237
55	240
55	244
55	249
55	250
55	258
55	263
55	264
55	280
55	290
55	291
55	332
55	346
55	347
55	352
55	94
55	133
55	324
55	67
55	272
55	113
56	2
56	5
56	6
56	10
56	25
56	34
56	36
56	37
56	38
56	43
56	66
56	68
56	69
56	70
56	85
56	87
56	91
56	92
56	99
56	102
56	104
56	116
56	117
56	118
56	129
56	130
56	154
56	156
56	157
56	164
56	67
56	103
56	7
56	8
56	9
56	29
56	96
56	111
56	168
56	173
56	174
56	179
56	182
56	189
56	193
56	197
56	203
56	207
56	213
56	214
56	216
56	218
56	223
56	231
56	237
56	238
56	241
56	244
56	249
56	251
56	89
56	240
56	263
56	264
56	265
56	269
56	279
56	280
56	290
56	315
56	317
56	332
56	339
56	343
56	180
56	200
56	253
56	270
56	283
56	227
56	272
57	2
57	5
57	6
57	10
57	25
57	34
57	36
57	37
57	38
57	43
57	63
57	66
57	68
57	69
57	70
57	85
57	87
57	91
57	92
57	99
57	102
57	104
57	116
57	117
57	118
57	129
57	130
57	154
57	156
57	157
57	164
57	67
57	103
57	7
57	8
57	9
57	29
57	111
57	168
57	173
57	174
57	182
57	189
57	197
57	203
57	207
57	213
57	214
57	216
57	218
57	223
57	231
57	237
57	238
57	241
57	244
57	249
57	89
57	240
57	263
57	264
57	269
57	280
57	290
57	315
57	317
57	332
57	339
57	180
57	200
57	253
57	270
57	283
57	272
57	343
58	34
58	36
58	38
58	43
58	44
58	46
58	52
58	53
58	82
58	91
58	92
58	97
58	99
58	102
58	104
58	115
58	117
58	126
58	129
58	130
58	156
58	164
58	29
58	37
58	83
58	172
58	173
58	174
58	182
58	203
58	207
58	213
58	214
58	216
58	218
58	219
58	225
58	231
58	237
58	241
58	242
58	249
58	70
58	168
58	257
58	263
58	270
58	290
58	315
58	316
58	332
58	336
58	179
58	261
58	189
58	234
58	24
58	343
58	200
59	34
59	36
59	38
59	43
59	46
59	52
59	63
59	82
59	91
59	92
59	99
59	100
59	102
59	104
59	115
59	117
59	126
59	129
59	130
59	156
59	164
59	29
59	172
59	173
59	174
59	182
59	203
59	207
59	213
59	214
59	216
59	218
59	225
59	231
59	237
59	241
59	245
59	249
59	53
59	44
59	70
59	168
59	263
59	290
59	315
59	316
59	332
59	76
59	261
59	189
59	257
59	270
59	219
59	200
59	343
60	3
60	34
60	36
60	38
60	55
60	56
60	57
60	58
60	59
60	61
60	92
60	94
60	95
60	99
60	102
60	104
60	117
60	130
60	133
60	145
60	149
60	156
60	164
60	29
60	54
60	111
60	114
60	127
60	150
60	168
60	170
60	173
60	174
60	182
60	187
60	196
60	203
